term,reading,meaning,pos,source_scope,source_type,difficulty,notes
大事,だいじ,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
対する,たいする,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
体操,たいそう,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
だいたい,だいたい,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
たいてい,たいてい,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
態度,たいど,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
タイトル,タイトル,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
代表,だいひょう,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
台風,たいふう,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
太陽,たいよう,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
大陸,たいりく,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
倒す,たおす,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
倒れる,たおれる,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
確か,たしか,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
確かに,たしかに,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
尋ねる,たずねる,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
ただ,ただ,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
戦う,たたかう,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
叩く,たたく,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
畳,たたみ,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
畳む,たたむ,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
縦,たて,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
立てる,たてる,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
たとえ,たとえ,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
棚,たな,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
七夕,たなばた,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
他人,たにん,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
種,たね,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
楽しむ,たのしむ,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
たばこ,たばこ,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
度,たび,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
たまに,たまに,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
たまる,たまる,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
試す,ためす,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
ためる,ためる,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
保つ,たもつ,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
足りる,たりる,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
たんす,たんす,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
男性,だんせい,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
団体,だんたい,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
団らん,だんらん,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
血,ち,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
地域,ちいき,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
チーム,チーム,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
知恵,ちえ,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
違い,ちがい,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
近づく,ちかづく,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
地下鉄,ちかてつ,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
地球,ちきゅう,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
遅刻,ちこく,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
地方,ちほう,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
注意,ちゅうい,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
注射,ちゅうしゃ,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
中心,ちゅうしん,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
注文,ちゅうもん,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
調査,ちょうさ,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
調子,ちょうし,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
貯金,ちょきん,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
直接,ちょくせつ,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
地理,ちり,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
散る,ちる,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
ついでに,ついでに,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
ついに,ついに,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
使い捨て,つかいすて,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
捕まえる,つかまえる,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
つかむ,つかむ,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
付き合う,つきあう,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
作り出す,つくりだす,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
伝わる,つたわる,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
土,つち,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
包む,つつむ,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
勤める,つとめる,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
つなぐ,つなぐ,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
津波,つなみ,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
常に,つねに,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
つまり,つまり,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
積む,つむ,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
梅雨,つゆ,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
辛い,つらい,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
程度,ていど,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
丁寧,ていねい,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
テーブル,テーブル,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
敵,てき,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
適当,てきとう,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
手続き,てつづき,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
テニス,テニス,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
手袋,てぶくろ,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
寺,てら,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
天気予報,てんきよほう,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
天井,てんじょう,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
伝統,でんとう,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
展覧会,てんらんかい,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
問い,とい,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
道具,どうぐ,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
同時,どうじ,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
当然,とうぜん,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
到着,とうちゃく,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
とうとう,とうとう,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
当番,とうばん,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
道路,どうろ,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
得,とく,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
解く,とく,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
特徴,とくちょう,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
特に,とくに,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
特別,とくべつ,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
独立,どくりつ,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
解ける,とける,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
床の間,とこのま,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
閉じる,とじる,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
土地,とち,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
突然,とつぜん,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
届く,とどく,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
届ける,とどける,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
止める,とめる,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
共に,ともに,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
取り入れる,とりいれる,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
努力,どりょく,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
トレーニング,トレーニング,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
泥棒,どろぼう,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
とんでもない,とんでもない,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
どんどん,どんどん,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
なお,なお,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
治す,なおす,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
治る,なおる,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
流す,ながす,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
なかなか,なかなか,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
眺める,ながめる,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
流れ,ながれ,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
無くす,なくす,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
投げる,なげる,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
懐かしい,なつかしい,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
納得,なっとく,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
斜め,ななめ,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
鍋,なべ,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
生,なま,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
怠ける,なまける,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
生ごみ,なまごみ,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
波,なみ,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
滑らか,なめらか,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
悩む,なやむ,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
なるべく,なるべく,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
なるほど,なるほど,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
似合う,にあう,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
ニーズ,ニーズ,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
苦い,にがい,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
握る,にぎる,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
逃げる,にげる,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
二酸化炭素,にさんかたんそ,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
似る,にる,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
煮る,にる,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
鶏,にわとり,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
人気,にんき,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
抜く,ぬく,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
盗む,ぬすむ,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
塗る,ぬる,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
ぬるい,ぬるい,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
根,ね,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
ネクタイ,ネクタイ,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
熱心,ねっしん,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
眠る,ねむる,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
年配,ねんぱい,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
燃料,ねんりょう,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
農業,のうぎょう,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
能力,のうりょく,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
軒,のき,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
残す,のこす,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
載せる,のせる,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
望む,のぞむ,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
伸ばす,のばす,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
乗り換える,のりかえる,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
乗り越える,のりこえる,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
のんびり,のんびり,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
パーティー,パーティー,,,gaokao,official_curriculum_2020,2,官方普通高中日语课程标准词汇表，级别 4
ハイキング,ハイキング,,,gaokao,official_curriculum_2020,3,官方普通高中日语课程标准词汇表，级别 5
